id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
2794,Tracy,Garcia,tracy.garcia.2794@gslingacademy.com,female,False,5,False,28,Banker,92,77,75,84,74,82,78
2795,Jill,Anderson,jill.anderson.2795@gslingacademy.com,female,False,1,True,28,Banker,94,66,68,94,62,76,77
2796,David,Fields,david.fields.2796@gslingacademy.com,male,False,4,True,10,Banker,92,65,81,79,84,85,74
2797,Danielle,Tran,danielle.tran.2797@gslingacademy.com,female,True,1,True,26,Banker,79,100,79,60,100,84,93
2798,Autumn,Barrett,autumn.barrett.2798@gslingacademy.com,female,False,2,False,24,Banker,77,66,61,98,90,95,73
2799,Jennifer,Landry,jennifer.landry.2799@gslingacademy.com,female,False,5,False,24,Banker,89,100,90,81,86,80,92
2800,Stephanie,Rodriguez,stephanie.rodriguez.2800@gslingacademy.com,female,False,2,False,15,Banker,92,65,88,78,67,95,96
2801,Kristen,Evans,kristen.evans.2801@gslingacademy.com,female,False,5,False,32,Banker,85,62,92,89,92,75,78
2802,Lucas,Jenkins,lucas.jenkins.2802@gslingacademy.com,male,False,0,False,35,Banker,93,89,88,86,85,89,95
2803,Rebecca,Daniel,rebecca.daniel.2803@gslingacademy.com,female,False,2,False,34,Banker,84,74,90,99,90,92,72
2804,Timothy,Bailey,timothy.bailey.2804@gslingacademy.com,male,False,1,False,22,Banker,87,90,80,88,71,95,81
2805,Nicole,Harris,nicole.harris.2805@gslingacademy.com,female,False,6,False,27,Banker,96,72,66,80,72,83,98
2806,Robin,Leonard,robin.leonard.2806@gslingacademy.com,female,False,5,False,14,Banker,99,72,74,88,90,81,95
2807,Samuel,Becker,samuel.becker.2807@gslingacademy.com,male,False,2,False,31,Banker,89,99,89,71,74,94,78
2808,Angela,King,angela.king.2808@gslingacademy.com,female,False,3,False,11,Banker,76,82,74,79,81,93,72
2809,Debra,Reynolds,debra.reynolds.2809@gslingacademy.com,female,False,1,False,15,Banker,96,95,67,88,68,93,75
2810,Steven,Richardson,steven.richardson.2810@gslingacademy.com,male,False,2,False,20,Banker,94,88,78,99,65,76,68
2811,Laura,Campbell,laura.campbell.2811@gslingacademy.com,female,True,2,False,13,Banker,78,89,83,80,67,90,93
2812,Angela,Moran,angela.moran.2812@gslingacademy.com,female,False,5,False,26,Banker,97,84,70,90,97,95,87
2813,Jennifer,Ford,jennifer.ford.2813@gslingacademy.com,female,False,4,False,30,Banker,81,85,64,61,86,80,83
2814,Kathryn,Rivera,kathryn.rivera.2814@gslingacademy.com,female,True,1,False,35,Banker,89,94,92,98,92,92,99
2815,Javier,Macdonald,javier.macdonald.2815@gslingacademy.com,male,False,4,False,32,Banker,93,97,93,66,83,88,79
2816,Calvin,Taylor,calvin.taylor.2816@gslingacademy.com,male,False,3,False,14,Banker,76,97,99,83,74,94,99
2817,Jennifer,Contreras,jennifer.contreras.2817@gslingacademy.com,female,False,4,False,26,Banker,80,78,71,69,76,97,77
2818,Brian,Hess,brian.hess.2818@gslingacademy.com,male,False,1,False,35,Banker,85,93,85,91,86,94,89
2819,Olivia,Garza,olivia.garza.2819@gslingacademy.com,female,False,1,False,26,Banker,90,77,84,70,77,86,70
2820,Katelyn,Roman,katelyn.roman.2820@gslingacademy.com,female,False,6,True,25,Banker,93,60,71,63,75,76,77
2821,Shelby,Lewis,shelby.lewis.2821@gslingacademy.com,female,False,1,True,16,Banker,95,79,85,73,74,86,68
2822,Jennifer,Martin,jennifer.martin.2822@gslingacademy.com,female,False,3,False,15,Banker,85,76,94,89,85,83,80
2823,Sarah,Snow,sarah.snow.2823@gslingacademy.com,female,False,9,False,21,Banker,100,73,70,71,73,96,67
2824,Frederick,Lopez,frederick.lopez.2824@gslingacademy.com,male,False,5,False,26,Banker,90,69,75,98,70,75,80
2825,Stephanie,Jones,stephanie.jones.2825@gslingacademy.com,female,False,3,False,23,Banker,83,69,66,95,93,77,77
2826,Thomas,Stone,thomas.stone.2826@gslingacademy.com,male,False,3,False,32,Banker,76,85,62,65,79,81,61
2827,Cassandra,Mills,cassandra.mills.2827@gslingacademy.com,female,False,5,False,35,Banker,89,86,96,92,97,89,95
2828,Kevin,Turner,kevin.turner.2828@gslingacademy.com,male,True,3,False,18,Banker,95,91,74,61,94,86,87
2829,Meghan,Lewis,meghan.lewis.2829@gslingacademy.com,female,False,1,False,17,Banker,88,100,71,85,72,91,81
2830,Jonathan,Carter,jonathan.carter.2830@gslingacademy.com,male,False,7,True,12,Banker,97,64,90,69,88,83,77
2831,Christina,Nguyen,christina.nguyen.2831@gslingacademy.com,female,False,1,True,31,Banker,77,93,65,68,71,75,76
2832,Julie,Adkins,julie.adkins.2832@gslingacademy.com,female,False,8,False,14,Banker,78,75,82,91,86,76,69
2833,Derrick,Tucker,derrick.tucker.2833@gslingacademy.com,male,False,2,False,21,Banker,100,77,90,83,88,91,80
2834,Tamara,Bennett,tamara.bennett.2834@gslingacademy.com,female,False,10,False,25,Banker,93,92,71,89,91,76,61
2835,Cynthia,Miller,cynthia.miller.2835@gslingacademy.com,female,True,5,False,32,Banker,99,61,76,95,79,78,66
2836,Bobby,Miller,bobby.miller.2836@gslingacademy.com,male,False,0,True,14,Banker,81,99,85,72,67,78,69
2837,Madeline,Hart,madeline.hart.2837@gslingacademy.com,female,False,1,True,21,Banker,75,93,66,63,68,91,99
2838,Rachael,Perry,rachael.perry.2838@gslingacademy.com,female,False,2,False,21,Banker,75,67,64,80,79,77,80
2839,Kendra,Perez,kendra.perez.2839@gslingacademy.com,female,True,6,False,18,Banker,77,90,74,65,100,76,80
2840,Kyle,Rubio,kyle.rubio.2840@gslingacademy.com,male,False,3,False,16,Banker,79,100,72,89,68,99,76
2841,Tammy,Morris,tammy.morris.2841@gslingacademy.com,female,False,3,False,25,Banker,94,76,100,60,80,94,61
2842,Kimberly,Bates,kimberly.bates.2842@gslingacademy.com,female,False,3,False,23,Banker,95,83,94,83,75,99,75
2843,John,Benson,john.benson.2843@gslingacademy.com,male,False,5,False,16,Banker,98,75,69,65,67,79,72
2844,Lisa,Sosa,lisa.sosa.2844@gslingacademy.com,female,False,1,True,11,Banker,99,91,73,77,81,75,90
2845,Justin,Ryan,justin.ryan.2845@gslingacademy.com,male,True,1,False,32,Banker,92,69,92,91,82,89,69
2846,Misty,Anderson,misty.anderson.2846@gslingacademy.com,female,False,3,False,18,Banker,85,95,77,71,75,95,94
2847,Morgan,Cisneros,morgan.cisneros.2847@gslingacademy.com,female,False,5,False,10,Banker,81,77,88,92,65,92,87
2848,Lisa,Estes,lisa.estes.2848@gslingacademy.com,female,False,0,False,10,Banker,81,92,76,81,73,92,63
2849,Laura,Wright,laura.wright.2849@gslingacademy.com,female,False,2,False,16,Banker,99,99,90,63,63,77,60
2850,Melissa,Harris,melissa.harris.2850@gslingacademy.com,female,False,5,False,12,Banker,86,87,72,66,94,78,94
2851,Andrew,Nunez,andrew.nunez.2851@gslingacademy.com,male,False,1,False,20,Banker,89,92,75,85,65,81,69
2852,Michael,Mccall,michael.mccall.2852@gslingacademy.com,male,False,1,False,14,Banker,78,66,92,61,98,76,99
2853,Peter,Santos,peter.santos.2853@gslingacademy.com,male,False,2,True,11,Banker,81,85,91,94,97,93,65
2854,Kyle,Rodriguez,kyle.rodriguez.2854@gslingacademy.com,male,False,0,False,19,Banker,97,95,91,97,96,90,67
2855,Nathan,Fitzpatrick,nathan.fitzpatrick.2855@gslingacademy.com,male,False,1,False,14,Banker,91,65,75,60,93,79,82
2856,Andrew,Reed,andrew.reed.2856@gslingacademy.com,male,False,3,False,35,Banker,87,93,88,97,91,88,88
2857,Gina,Gilbert,gina.gilbert.2857@gslingacademy.com,female,False,3,False,32,Banker,85,84,66,66,78,98,69
2858,Amy,Morrow,amy.morrow.2858@gslingacademy.com,female,False,5,True,14,Banker,87,64,68,60,81,75,67
2859,Amanda,Green,amanda.green.2859@gslingacademy.com,female,False,4,False,28,Banker,79,87,98,87,99,94,88
2860,Kara,Coleman,kara.coleman.2860@gslingacademy.com,female,False,4,True,16,Banker,96,70,65,63,97,97,98
2861,Daniel,Martin,daniel.martin.2861@gslingacademy.com,male,False,1,True,20,Banker,85,96,71,67,98,92,91
2862,Sydney,Clay,sydney.clay.2862@gslingacademy.com,female,False,6,False,14,Banker,94,96,94,99,67,98,67
2863,Anita,Gonzalez,anita.gonzalez.2863@gslingacademy.com,female,False,2,True,24,Banker,99,84,94,76,62,79,67
2864,Pamela,Smith,pamela.smith.2864@gslingacademy.com,female,False,0,True,19,Banker,83,70,72,65,63,88,94
2865,Kimberly,Swanson,kimberly.swanson.2865@gslingacademy.com,female,False,2,True,19,Banker,75,88,71,80,65,85,60
2866,Dwayne,Sims,dwayne.sims.2866@gslingacademy.com,male,False,6,True,11,Banker,77,97,88,89,74,95,64
2867,Mary,Jackson,mary.jackson.2867@gslingacademy.com,female,False,2,False,21,Banker,92,77,91,79,98,77,87
2868,Joshua,Stuart,joshua.stuart.2868@gslingacademy.com,male,True,3,False,18,Banker,79,68,64,68,97,78,84
2869,John,Peterson,john.peterson.2869@gslingacademy.com,male,False,2,True,12,Banker,79,83,76,99,100,84,71
2870,Dolores,Walter,dolores.walter.2870@gslingacademy.com,female,False,0,False,20,Banker,84,84,83,100,66,74,53
2871,Miguel,Morris,miguel.morris.2871@gslingacademy.com,male,False,4,False,4,Banker,82,92,66,92,84,83,84
2872,Alfred,Collier,alfred.collier.2872@gslingacademy.com,male,False,4,False,27,Banker,80,79,69,85,83,77,82
2873,Nina,Morrison,nina.morrison.2873@gslingacademy.com,female,False,6,False,27,Banker,78,82,69,74,86,93,65
2874,Marcia,Taylor,marcia.taylor.2874@gslingacademy.com,female,True,0,True,23,Banker,76,96,69,75,85,96,71
2875,Anthony,Atkins,anthony.atkins.2875@gslingacademy.com,male,False,4,True,19,Banker,87,73,73,89,77,91,86
2876,Roy,Stein,roy.stein.2876@gslingacademy.com,male,False,3,False,30,Banker,87,98,79,76,69,86,95
2877,Stanley,Moore,stanley.moore.2877@gslingacademy.com,male,False,4,False,25,Banker,81,66,75,71,68,80,98
2878,Delilah,Parsons,delilah.parsons.2878@gslingacademy.com,female,False,4,False,10,Banker,90,100,73,79,82,84,75
2879,Jackson,Moore,jackson.moore.2879@gslingacademy.com,male,False,4,False,26,Banker,93,80,78,94,54,78,81
2880,Clayton,Acevedo,clayton.acevedo.2880@gslingacademy.com,male,True,1,False,4,Banker,96,93,90,54,87,81,81
2881,Jaime,Schmidt,jaime.schmidt.2881@gslingacademy.com,male,False,5,True,13,Banker,88,63,75,98,90,92,62
2882,Ella,Foster,ella.foster.2882@gslingacademy.com,female,False,0,False,24,Banker,84,71,73,88,69,84,82
2883,Phillip,Guzman,phillip.guzman.2883@gslingacademy.com,male,False,6,False,14,Banker,83,91,75,80,87,79,82
2884,Jack,Kelley,jack.kelley.2884@gslingacademy.com,male,False,3,False,25,Banker,74,92,84,79,100,85,86
2885,Alfred,Butler,alfred.butler.2885@gslingacademy.com,male,False,0,False,28,Banker,78,87,78,88,42,91,70
2886,Noah,Craig,noah.craig.2886@gslingacademy.com,male,False,3,False,18,Banker,96,76,75,82,72,81,76
2887,Reagan,Rollins,reagan.rollins.2887@gslingacademy.com,female,False,5,False,19,Banker,87,78,80,69,66,100,79
2888,Robert,Hammond,robert.hammond.2888@gslingacademy.com,male,False,0,False,6,Banker,95,74,79,71,85,100,71
2889,Malik,Hodge,malik.hodge.2889@gslingacademy.com,male,False,2,True,21,Banker,80,83,63,100,83,80,77
2890,Aubree,Sandoval,aubree.sandoval.2890@gslingacademy.com,female,False,4,False,25,Banker,79,83,84,84,74,86,69
2891,Alexandra,Chavez,alexandra.chavez.2891@gslingacademy.com,female,False,0,False,32,Banker,78,82,61,74,58,86,80
2892,Tony,Poole,tony.poole.2892@gslingacademy.com,male,True,4,False,6,Banker,91,88,87,61,76,79,88
2893,Francisco,Allen,francisco.allen.2893@gslingacademy.com,male,False,2,False,26,Banker,82,58,79,100,67,95,86
2894,James,Winters,james.winters.2894@gslingacademy.com,male,False,0,False,16,Banker,81,92,98,86,66,91,72
2895,Diego,Rowe,diego.rowe.2895@gslingacademy.com,male,False,1,True,23,Banker,89,56,61,85,67,83,55
2896,Roy,Burgess,roy.burgess.2896@gslingacademy.com,male,False,3,False,31,Banker,75,100,68,76,69,86,75
2897,Ryan,Powers,ryan.powers.2897@gslingacademy.com,male,True,7,False,22,Banker,91,82,73,58,68,89,73
2898,George,Rose,george.rose.2898@gslingacademy.com,male,False,6,False,25,Banker,87,81,66,95,66,97,64
2899,Ava,Rasmussen,ava.rasmussen.2899@gslingacademy.com,female,False,2,False,17,Banker,99,94,85,99,63,99,68
2900,Elias,Zuniga,elias.zuniga.2900@gslingacademy.com,male,False,4,False,15,Banker,82,90,80,91,66,93,58
2901,Trinity,Stout,trinity.stout.2901@gslingacademy.com,female,False,0,False,25,Banker,91,100,83,77,53,87,57
2902,Marcos,Ross,marcos.ross.2902@gslingacademy.com,male,False,1,False,21,Banker,82,74,82,94,90,82,95
2903,Jennifer,Rios,jennifer.rios.2903@gslingacademy.com,female,False,3,False,19,Banker,78,79,73,96,77,85,59
2904,Justin,Estes,justin.estes.2904@gslingacademy.com,male,False,1,False,9,Banker,94,82,92,79,68,98,45
2905,Cecilia,Garrett,cecilia.garrett.2905@gslingacademy.com,female,False,10,False,23,Banker,87,100,86,85,77,92,69
2906,Chelsea,Kim,chelsea.kim.2906@gslingacademy.com,female,True,3,False,17,Banker,94,88,73,77,80,88,92
2907,Walter,Park,walter.park.2907@gslingacademy.com,male,False,0,False,11,Banker,90,82,79,85,81,98,76
2908,Elizabeth,Schmidt,elizabeth.schmidt.2908@gslingacademy.com,female,False,3,True,13,Banker,100,79,85,93,78,84,81
2909,Abraham,Barnett,abraham.barnett.2909@gslingacademy.com,male,False,6,False,26,Banker,88,64,55,74,68,83,68
2910,Laura,Hudson,laura.hudson.2910@gslingacademy.com,female,False,1,False,20,Banker,85,99,85,95,69,83,36
2911,Eleanor,Becker,eleanor.becker.2911@gslingacademy.com,female,False,2,False,34,Banker,89,80,77,99,75,79,89
2912,Sarah,Pearson,sarah.pearson.2912@gslingacademy.com,female,False,3,False,37,Banker,80,65,73,87,62,97,75
2913,Adam,Weiss,adam.weiss.2913@gslingacademy.com,male,False,2,False,19,Banker,100,74,74,74,87,100,94
2914,Lydia,Estes,lydia.estes.2914@gslingacademy.com,female,False,5,False,17,Banker,98,70,83,82,82,81,82
2915,Tiffany,Frazier,tiffany.frazier.2915@gslingacademy.com,female,False,5,False,29,Banker,71,88,85,69,100,93,96
2916,Trinity,Merritt,trinity.merritt.2916@gslingacademy.com,female,False,2,False,33,Banker,76,66,74,81,91,89,82
2917,Lily,Watson,lily.watson.2917@gslingacademy.com,female,False,5,False,17,Banker,87,89,87,80,74,74,99
2918,Clayton,Farley,clayton.farley.2918@gslingacademy.com,male,False,2,False,15,Banker,85,76,81,73,84,100,100
2919,David,Powell,david.powell.2919@gslingacademy.com,male,False,2,False,20,Banker,86,73,57,55,98,86,78
2920,Tammy,Ortega,tammy.ortega.2920@gslingacademy.com,female,False,4,False,18,Banker,88,74,56,71,85,94,68
2921,Emily,Dougherty,emily.dougherty.2921@gslingacademy.com,female,True,3,False,9,Banker,100,97,93,85,89,86,56
2922,Earl,Cohen,earl.cohen.2922@gslingacademy.com,male,False,2,False,11,Banker,91,86,92,66,83,77,74
2923,Shawna,Rivas,shawna.rivas.2923@gslingacademy.com,female,False,6,False,12,Banker,90,77,71,75,71,83,67
2924,Kristy,Mcdonald,kristy.mcdonald.2924@gslingacademy.com,female,False,6,False,14,Banker,80,64,83,68,53,90,84
2925,Brielle,Lam,brielle.lam.2925@gslingacademy.com,female,True,0,True,19,Banker,88,76,81,72,67,70,80
2926,Jennie,George,jennie.george.2926@gslingacademy.com,female,False,5,False,13,Banker,83,79,93,79,85,82,89
2927,Brayden,Bennett,brayden.bennett.2927@gslingacademy.com,male,False,2,False,19,Banker,88,100,83,62,70,82,75
2928,Catherine,Aguirre,catherine.aguirre.2928@gslingacademy.com,female,True,3,False,34,Banker,88,73,66,53,86,87,69
2929,Matthew,Ross,matthew.ross.2929@gslingacademy.com,male,False,4,False,24,Banker,81,80,56,57,81,81,93
2930,Bobby,Miranda,bobby.miranda.2930@gslingacademy.com,male,False,0,False,12,Banker,99,75,76,61,92,82,64
2931,Sophia,Miller,sophia.miller.2931@gslingacademy.com,female,False,1,False,23,Banker,86,100,72,69,76,100,74
2932,Caleb,Dominguez,caleb.dominguez.2932@gslingacademy.com,male,False,2,False,11,Banker,78,69,78,94,88,76,81
2933,Amy,James,amy.james.2933@gslingacademy.com,female,False,3,False,10,Banker,94,85,66,84,82,72,69
2934,Oliver,Porter,oliver.porter.2934@gslingacademy.com,male,False,1,True,13,Banker,98,77,100,100,80,70,94
2935,Angelica,Mcdonald,angelica.mcdonald.2935@gslingacademy.com,female,False,1,True,16,Banker,93,73,87,77,94,85,92
2936,Casey,Clemons,casey.clemons.2936@gslingacademy.com,male,False,3,True,22,Banker,75,80,68,93,59,100,63
2937,Katie,Preston,katie.preston.2937@gslingacademy.com,female,False,6,False,14,Banker,93,69,84,77,78,85,70
2938,Ella,Sanders,ella.sanders.2938@gslingacademy.com,female,True,1,False,17,Banker,85,91,89,74,94,94,97
2939,Tara,Keller,tara.keller.2939@gslingacademy.com,female,False,0,False,4,Banker,92,79,87,56,89,92,82
2940,Eileen,Beard,eileen.beard.2940@gslingacademy.com,female,False,3,False,25,Banker,69,93,73,73,73,97,84
2941,Francisco,Mccoy,francisco.mccoy.2941@gslingacademy.com,male,False,0,False,27,Banker,85,77,70,77,73,93,79
2942,John,Murray,john.murray.2942@gslingacademy.com,male,False,5,False,19,Banker,87,73,81,87,82,88,76
2943,Derrick,Ryan,derrick.ryan.2943@gslingacademy.com,male,False,2,False,14,Banker,93,73,76,75,86,91,100
2944,Dustin,Hutchinson,dustin.hutchinson.2944@gslingacademy.com,male,False,1,False,19,Banker,87,100,75,96,72,98,68
2945,Louis,Thomas,louis.thomas.2945@gslingacademy.com,male,False,4,False,16,Banker,82,100,82,78,76,89,75
2946,Mitchell,Mccarthy,mitchell.mccarthy.2946@gslingacademy.com,male,False,4,False,24,Banker,88,80,74,64,88,92,80
2947,John,Clark,john.clark.2947@gslingacademy.com,male,False,0,False,23,Banker,86,72,83,71,74,90,84
2948,Derrick,Craig,derrick.craig.2948@gslingacademy.com,male,False,0,False,25,Banker,81,100,72,69,88,98,86
2949,Roy,Myers,roy.myers.2949@gslingacademy.com,male,False,6,False,21,Banker,97,84,83,89,87,86,65
2950,Frederick,George,frederick.george.2950@gslingacademy.com,male,False,0,False,19,Banker,81,92,72,78,66,93,72
2951,Paige,Williams,paige.williams.2951@gslingacademy.com,female,False,1,False,18,Banker,90,84,83,92,84,84,61
2952,Stanley,Mejia,stanley.mejia.2952@gslingacademy.com,male,False,0,False,28,Banker,89,100,87,80,77,99,78
2953,Devin,Malcolm,devin.malcolm.2953@gslingacademy.com,male,True,4,False,30,Banker,87,95,79,93,64,85,74
2954,Sophia,Burnett,sophia.burnett.2954@gslingacademy.com,female,False,6,True,16,Banker,76,58,79,80,100,87,75
2955,Aubree,Novak,aubree.novak.2955@gslingacademy.com,female,False,2,False,10,Banker,89,73,86,80,66,93,66
2956,Russell,Robertson,russell.robertson.2956@gslingacademy.com,male,False,0,False,17,Banker,80,79,81,76,95,82,93
2957,Walter,Miranda,walter.miranda.2957@gslingacademy.com,male,False,2,False,17,Banker,85,86,70,77,76,73,81
2958,Violet,Woods,violet.woods.2958@gslingacademy.com,female,False,6,False,21,Banker,100,80,72,93,89,71,61
2959,Oliver,Cortez,oliver.cortez.2959@gslingacademy.com,male,False,3,False,10,Banker,66,65,78,89,88,99,83
2960,Oliver,Campos,oliver.campos.2960@gslingacademy.com,male,False,1,True,11,Banker,83,79,90,67,68,85,77
2961,Natalie,Cook,natalie.cook.2961@gslingacademy.com,female,False,2,False,21,Banker,90,72,69,69,64,84,61
2962,Skylar,Brennan,skylar.brennan.2962@gslingacademy.com,female,False,1,False,22,Banker,87,79,86,79,97,80,86
2963,Isla,Krueger,isla.krueger.2963@gslingacademy.com,female,False,3,False,22,Banker,88,95,89,84,69,86,79
2964,Alexandra,Thompson,alexandra.thompson.2964@gslingacademy.com,female,False,4,True,26,Banker,82,87,61,97,81,86,97
2965,Sarah,Preston,sarah.preston.2965@gslingacademy.com,female,False,4,False,18,Banker,83,95,85,77,83,92,76
2966,Noah,Dominguez,noah.dominguez.2966@gslingacademy.com,male,False,7,False,24,Banker,90,100,65,66,86,75,66
2967,Margarita,Fleming,margarita.fleming.2967@gslingacademy.com,female,False,6,True,4,Banker,83,69,69,69,92,88,72
2968,Bernard,Pierce,bernard.pierce.2968@gslingacademy.com,male,False,3,True,32,Banker,82,83,67,81,100,80,70
2969,Courtney,Barnes,courtney.barnes.2969@gslingacademy.com,female,False,4,False,24,Banker,92,83,75,77,57,82,91
2970,William,Joseph,william.joseph.2970@gslingacademy.com,male,True,4,True,31,Banker,76,91,81,70,91,91,78
2971,Kelly,Mcbride,kelly.mcbride.2971@gslingacademy.com,female,False,3,False,6,Banker,87,92,74,91,71,86,73
2972,Christian,Sweeney,christian.sweeney.2972@gslingacademy.com,male,False,3,False,22,Banker,84,76,70,75,74,83,74
2973,Diego,Shore,diego.shore.2973@gslingacademy.com,male,False,5,False,21,Banker,92,88,75,81,64,84,93
2974,Priscilla,Stark,priscilla.stark.2974@gslingacademy.com,female,False,0,False,22,Banker,98,86,89,84,85,89,84
2975,Denise,Costa,denise.costa.2975@gslingacademy.com,female,False,5,False,14,Banker,87,71,69,64,87,94,81
2976,Aubrey,Curtis,aubrey.curtis.2976@gslingacademy.com,female,False,4,False,16,Banker,89,66,92,77,72,93,74
2977,Hunter,Torres,hunter.torres.2977@gslingacademy.com,male,False,5,False,15,Banker,96,68,70,93,66,86,77
2978,Adeline,Randolph,adeline.randolph.2978@gslingacademy.com,female,False,3,False,34,Banker,74,71,92,67,99,92,92
2979,Erica,Meyer,erica.meyer.2979@gslingacademy.com,female,False,7,False,26,Banker,87,79,95,73,87,96,65
2980,Marcus,Lambert,marcus.lambert.2980@gslingacademy.com,male,False,2,False,28,Banker,87,83,92,97,83,81,84
